รหัสโรงเรียน,ชื่อโรงเรียน,ระดับชั้น,ที่อยู่,ถนน,ตำบล,อำเภอ,จังหวัด,รหัสไปรษณีย์,โทร,แฟกซ์,เขต,ประเภท 1
12100039,ศึกษาบัณฑิต,อ1-ป6,60/17 หมู่ 7,บางกรวย-ไทรน้อย,บางกรวย,บางกรวย,นนทบุรี,11130,02-4470741-2,02-4470741,1201,1
12100041,รัตนบัณฑิตวิทยา,อ1-ป6,42/619,บางกรวย-ไทรน้อย,บางสีทอง,บางกรวย,นนทบุรี,11130,02-8828546,02-9851770,1201,1
12100043,ชาญรัตน์วิทยา,อ1-ป6,111,ตลิ่งชัน-สุพรรณบุรี,บางคูเวียง,บางกรวย,นนทบุรี,11130,02-9850477-8,02-9850478,1201,1
12100045,อนุบาลกุลนันท์,อ1-อ3,120,บางใหญ่-บางคูลัด,บางม่วง,บางใหญ่,นนทบุรี,11140,02-9248046,02-9248045,1202,1
12100046,เปรมประชาวัฒนา,ตอ-ม3,89  หมู่ที่ 10 ซอยวัดพระเงิน,ตลิ่งชัน-สุพรรณบุรี,บางม่วง,บางใหญ่,นนทบุรี,11140,02-9214007-8,02-5951686,1202,1
12100048,ญาโณทัย,อ1-ม3,95 หมู่ที่ 1  ซอยวัดศรีราษฎร์,บางกรวย-ไทรน้อย,บางเลน,บางใหญ่,นนทบุรี,11140,02-9215808,02-9215919,1202,1
12100049,ดรุณวิทย์ศึกษา,อ1-ป6,24,เทศบาล 6,โสนลอย,บางบัวทอง,นนทบุรี,11110,02-5717247,02-9202768,1202,1
12100050,พระแม่สกลสงเคราะห์,ตอ-ม6,179/7,เทศบาล 11,โสนลอย,บางบัวทอง,นนทบุรี,11110,02-5717220,02-5717768,1202,1
12100051,นันทนวรวิทย์,อ1-ม3,9  หมู่ที่ 4,บางกรวย-ไทรน้อย,โสนลอย,บางบัวทอง,นนทบุรี,11110,02-5712690,02-5717055,1202,1
12100052,สารสาสน์วิเทศบางบัวทอง,อ1-ม6,55  หมู่ที่ 4,วงแหวน,ลำโพ,บางบัวทอง,นนทบุรี,11110,081-9252413, 081-9252480, 029254990,02-9254990,1202,1
12100053,เทพพิทักษ์,อ1-ป6,55/5  หมู่ที่ 5,บางหนองไผ่-เรางาย,บางคูรัด,บางบัวทอง,นนทบุรี,11110,02-9272599,02-9654330,1202,1
12100054,มารีย์วิทยานนทบุรี,อ1-ป6,189  หมู่ที่ 5,บ้านกล้วย-ไทรน้อย,บางคูรัด,บางบัวทอง,นนทบุรี,11110,02-9232780-2,,1202,1
12100055,อนุบาลสวนเด็กบางแพรก,อ1-อ3,95/37  หมู่ที่ 4,จันทร์ทองเยี่ยม,บางรักพัฒนา,บางบัวทอง,นนทบุรี,11110,02-9204258,,1202,1
12100056,อนุบาลพิชาดา,อ1-อ3,164/708,บ้านกล้วย-ไทรน้อย,พิมลราช,บางบัวทอง,นนทบุรี,11110,02-9257689,,1202,1
12100057,ศิริมงคลศึกษา บางบัวทอง,อ1-ม3,91/2  หมู่ที่ 3  ซอยศิริมงคล,บางกรวย-ไทยน้อย,บางรักพัฒนา,บางบัวทอง,นนทบุรี,11110,02-5711438,02-9208133,1202,1
12100058,ประถมพฤกษา,ป1-ป6,33/1692/1 หมู่ที่ 8,บ้านกล้วย-ไทรน้อย,พิมลราช,บางบัวทอง,นนทบุรี,11110,02-9264877,02-9634174,1202,1
12100060,สากลศึกษา บางบัวทอง,อ1-ป6,99 หมู่ที่ 7,บางไผ่-หนองเพรางาย,บางรักพัฒนา,บางบัวทอง,นนทบุรี,11110,02-9975815,02-9975598,1202,1
12100061,อนุบาลบ้านพฤกษา,อ1-อ3,,,บางบัวทอง,บางบัวทอง,นนทบุรี,11110,02-9237208,02-9237208,1202,1
12100063,ปิยะฉัตร,ตอ-ป6,9  หมู่ที่ 3,บางกรวย-ไทรน้อย,บางบัวทอง,บางบัวทอง,นนทบุรี,11110,02-9226691-2,02-9226691,1202,1
12100064,จิรดา,ตอ-ป6,101/376-378  หมู่ที่ 5 หมู่บ้านชลดา,บางกรวย-ไทรน้อย,โสนลอย,บางบัวทอง,นนทบุรี,11110,02-5711079,02-5711085,02-5711090,1202,1
12100065,กสิณธรเซนต์ปีเตอร์,อ1-ม6,110 หมู่บ้านบัวทอง,ตลิ่งชัน-สุพรรณบุรี,บางรักพัฒนา,บางบัวทอง,นนทบุรี,11110,02-9253681-4,02-9253685,1202,1
12100066,เทพพิมานพิทยา,อ1-ป6,104/23  ซอยหมู่บ้านบัวทอง,ตลิ่งชัน-สุพรรณ,บางรักพัฒนา,บางบัวทอง,นนทบุรี,11110,02-5945620,02-5945620,1202,1
12100068,อนุบาลจัตุพร,อ1-อ3,66/1,รัตนาธิเบศร์,บางรักใหญ่,บางบัวทอง,นนทบุรี,11110,02-5941583,,1202,1
12100069,บ้านรัตนาธิเบศร์,อ1-ป6,1/1 ซอยอธิเบศร์ 1,รัตนาธิเบศร์,บางรักพัฒนา,บางบัวทอง,นนทบุรี,11110,02-5942787,02-5942791,1202,1
12100070,ธนพร,ตอ-ป6,100/919  ซอย 53 หมู่บ้านชลดา,บางกรวย-ไทรน้อย,บางรักพัฒนา,บางบัวทอง,นนทบุรี,11110,02-9241075,02-9240092,1202,1
12100071,พึงรำลึก,อ1-ป6,38/1  หมู่ที่ 1,บางกรวย-ไทรน้อย,บางบัวทอง,บางบัวทอง,นนทบุรี,11110,02-5710286,02-5712750,1202,1
12100073,อนุบาลเลิศวินิต,อ1-อ3,198/136  หมู่ที่ 1  ซอยรุ่งเรือง 6,บางกรวย-ไทรน้อย,บางรักพัฒนา,บางบัวทอง,นนทบุรี,11110,02-9243396,02-9243369,1202,1
12100074,อนุบาลจุติพร,ตอ-อ3,59/229 ซอยเมืองทอง 6,แจ้งวัฒนะ เมืองทอง,คลองเกลือ,ปากเกร็ด,นนทบุรี,11120,02-5730409,02-5731460,02-9829555,1202,1
12100075,ดารานุกูลนนทบุรี,อ1-อ3,53/167 ซอยมิตรประชา 12,ติวานนท์,บ้านใหม่,ปากเกร็ด,นนทบุรี,11120,02-5832078,,1202,1
12100078,กุมุทมาส,อ1-ป6,50/682 ซอยเมืองทองธานี,แจ้งวัฒนะ,บางพูด,ปากเกร็ด,นนทบุรี,11120,02-5033358-9,02-5033358-9,1202,1
12100079,อนุบาลระพีพรรณ,ตอ-อ3,100/221-2 บ้านลานทอง,ติวานนท์,บางพูด,ปากเกร็ด,นนทบุรี,11120,02-5832033,02-9646172,1202,1
12100080,ฤกษบุตร์(สอิ้งอนุสรณ์),อ1-ป6,38/1  หมู่ที่ 8 ซอยโรงเรียนฤกษ์บุตร,ประชาชื่น,บางตลาด,ปากเกร็ด,นนทบุรี,11120,02-5745920,02-9844115,,1202,1
12100081,อัมพรไพศาล,อ1-ม6,2-ก.พ.,ติวานนท์,บางพูด,ปากเกร็ด,นนทบุรี,11120,02-5837174,02-5837158,1202,1
12100082,วรรณทิพย์วิทยา,ตอ-ป6,126/2023  ซอยสุขาประชาสรรค์,ติวานนท์,ปากเกร็ด,ปากเกร็ด,นนทบุรี,11120,02-9642313,02-9642314,1202,1
12100083,เซนต์ฟรังซีสเซเวียร์,ป1-ม6,39/4-5   หมู่ที่ 6 ซอยป๊อปปูล่า,แจ้งวัฒนะ,บ้านใหม่,ปากเกร็ด,นนทบุรี,11120,02-9808528-34,02-9808535,1202,1
12100084,พระหฤทัยนนทบุรี,ตอ-ม6,59/25,ติวานนท์,บ้านใหม่,ปากเกร็ด,นนทบุรี,11120,02-9613617-8 ต่อ 309,02-9613617-8 ต่อ 309,1202,1
12100085,พิชญศึกษา,อ1-ม6,94/1 ซอยสุขาประชาสรรค์ 3,ติวานนท์,บางพูด,ปากเกร็ด,นนทบุรี,11120,02-5833776-9,02-9645795,1202,1
12100087,วัฒนพฤกษา,อ1-ม3,109/1,ภูมิเวท,ปากเกร็ด,ปากเกร็ด,นนทบุรี,11120,02-5838169,025837035,02-9606068,1202,1
12100089,ธรรมมิสลาม ท่าอิฐ,อ1-ม6,81/5  หมู่ที่ 6 ซอยท่าอิฐ,รัตนาธิเบศร์,ท่าอิฐ,ปากเกร็ด,นนทบุรี,11120,02-9625872-3,02-9625872-3,1202,1
12100090,ชลประทานวิทยา,อ1-ม6,201 ม.1,ติวานนท์,บางตลาด,ปากเกร็ด,นนทบุรี,11120,02-5834854,02-962552,1202,1
12100091,มูลนิธิปากเกร็ดวิทยา,อ1-ป6,4  หมู่ที่ 2 ซอยสุขาประชาสรร 1,แจ้งวัฒนะ,ปากเกร็ด,ปากเกร็ด,นนทบุรี,11120,02-5833584,02-9635106,1202,1
12100104,ศรีสังวาลย์,อ1-ม6,78/16,ติวานนท์,บางตลาด,ปากเกร็ด,นนทบุรี,11120,02-5838434,02-5835051,1202,1
12100106,บางบัวทองราษฎร์บำรุง,ป1-ป6,46  หมู่ที่ 4,บางกรวย-ไทรน้อย,โสนลอย,บางบัวทอง,นนทบุรี,11110,02-9201280,02-9201280,1202,1
12100107,ญามีอุ้ลอิควาน,ม1-ม6,95/1,ตลิ่งชัน-สุพรรณบุรี,ละหาร,บางบัวทอง,นนทบุรี,11110,02-9255928,29604263,1202,1
